---SIMILARITIES VIDEO URL <-> IP BETWEEN DIFFERENT VANTAGE POINTS---
https://youtu.be/05HuTGeF5AA
                              ID                           Url                                                IP      VantagePoint
1117  2020-10-30 00:16:35.189392  https://youtu.be/QT27Gvj41tw  [173.194.187.10]                  ip-172-31-43-135
1166  2020-10-30 06:16:29.029883  https://youtu.be/QT27Gvj41tw  [173.194.187.10]                  ip-172-31-43-135
1215  2020-10-27 12:22:05.157674  https://youtu.be/QT27Gvj41tw  [74.125.169.138, 74.125.12.138]   ip-172-31-13-30
1264  2020-10-27 18:21:17.173434  https://youtu.be/QT27Gvj41tw  [74.125.169.138]                  ip-172-31-13-30
1313  2020-10-28 00:18:32.721979  https://youtu.be/QT27Gvj41tw  [74.125.169.138]                  ip-172-31-13-30
1362  2020-10-28 06:17:30.347301  https://youtu.be/QT27Gvj41tw  [74.125.169.138]                  ip-172-31-13-30
1411  2020-10-29 12:17:04.846821  https://youtu.be/QT27Gvj41tw  [74.125.169.138]                  ip-172-31-13-30
1460  2020-10-29 18:16:59.334693  https://youtu.be/QT27Gvj41tw  [74.125.169.138]                  ip-172-31-13-30
1509  2020-10-30 00:17:49.622459  https://youtu.be/QT27Gvj41tw  [173.194.154.106, 74.125.12.138]  ip-172-31-13-30
1558  2020-10-30 06:17:36.448769  https://youtu.be/QT27Gvj41tw  [74.125.169.138]                  ip-172-31-13-30
1606  2020-10-27 12:21:24.059649  https://youtu.be/QT27Gvj41tw  [74.125.102.59, 74.125.12.138]    ip-172-31-4-22
1653  2020-10-27 18:19:06.501213  https://youtu.be/QT27Gvj41tw  [173.194.51.10, 74.125.12.138]    ip-172-31-4-22
1701  2020-10-28 00:18:04.697825  https://youtu.be/QT27Gvj41tw  [173.194.51.10]                   ip-172-31-4-22
1749  2020-10-28 06:17:44.950555  https://youtu.be/QT27Gvj41tw  [74.125.102.59]                   ip-172-31-4-22
1797  2020-10-29 12:17:11.609269  https://youtu.be/QT27Gvj41tw  [173.194.51.10]                   ip-172-31-4-22
1845  2020-10-29 18:18:01.086544  https://youtu.be/QT27Gvj41tw  [74.125.102.59]                   ip-172-31-4-22
1893  2020-10-30 00:17:21.992448  https://youtu.be/QT27Gvj41tw  [74.125.102.59]                   ip-172-31-4-22
1941  2020-10-30 06:16:54.873758  https://youtu.be/QT27Gvj41tw  [74.125.102.59]                   ip-172-31-4-22


https://youtu.be/Ua1QX3rfVkY
                              ID                           Url                                                             IP      VantagePoint
15    2020-10-27 12:07:47.360719  https://youtu.be/Ua1QX3rfVkY  [74.125.157.7]                                                 ip-172-31-14-163
64    2020-10-27 18:07:03.778437  https://youtu.be/Ua1QX3rfVkY  [74.125.170.120]                                               ip-172-31-14-163
113   2020-10-28 00:07:20.416581  https://youtu.be/Ua1QX3rfVkY  [74.125.170.120]                                               ip-172-31-14-163
162   2020-10-28 06:06:36.140314  https://youtu.be/Ua1QX3rfVkY  [74.125.157.7]                                                 ip-172-31-14-163
211   2020-10-29 12:07:23.233070  https://youtu.be/Ua1QX3rfVkY  [74.125.170.120]                                               ip-172-31-14-163
260   2020-10-29 18:06:40.711662  https://youtu.be/Ua1QX3rfVkY  [74.125.157.7]                                                 ip-172-31-14-163
309   2020-10-30 00:06:33.404126  https://youtu.be/Ua1QX3rfVkY  [74.125.170.120]                                               ip-172-31-14-163
358   2020-10-30 06:06:49.328966  https://youtu.be/Ua1QX3rfVkY  [74.125.157.7]                                                 ip-172-31-14-163
407   2020-10-27 12:07:31.858458  https://youtu.be/Ua1QX3rfVkY  [74.125.155.232]                                               ip-172-31-85-175
456   2020-10-27 18:06:55.597234  https://youtu.be/Ua1QX3rfVkY  [74.125.155.232]                                               ip-172-31-85-175
505   2020-10-28 00:06:59.337036  https://youtu.be/Ua1QX3rfVkY  [173.194.7.56]                                                 ip-172-31-85-175
554   2020-10-28 06:06:29.942561  https://youtu.be/Ua1QX3rfVkY  [74.125.155.232]                                               ip-172-31-85-175
603   2020-10-29 12:06:35.515560  https://youtu.be/Ua1QX3rfVkY  [173.194.7.56]                                                 ip-172-31-85-175
652   2020-10-29 18:06:49.972277  https://youtu.be/Ua1QX3rfVkY  [173.194.7.56]                                                 ip-172-31-85-175
701   2020-10-30 00:06:31.079704  https://youtu.be/Ua1QX3rfVkY  [74.125.155.232]                                               ip-172-31-85-175
750   2020-10-30 06:06:32.406083  https://youtu.be/Ua1QX3rfVkY  [173.194.7.56]                                                 ip-172-31-85-175
799   2020-10-27 12:08:01.438712  https://youtu.be/Ua1QX3rfVkY  [173.194.188.71, 74.125.173.24]                                ip-172-31-43-135
848   2020-10-27 18:07:25.561602  https://youtu.be/Ua1QX3rfVkY  [173.194.188.71]                                               ip-172-31-43-135
897   2020-10-28 00:06:57.472141  https://youtu.be/Ua1QX3rfVkY  [74.125.173.24]                                                ip-172-31-43-135
946   2020-10-28 06:07:05.847145  https://youtu.be/Ua1QX3rfVkY  [74.125.173.24]                                                ip-172-31-43-135
995   2020-10-29 12:06:53.935155  https://youtu.be/Ua1QX3rfVkY  [74.125.173.24]                                                ip-172-31-43-135
1044  2020-10-29 18:07:10.313203  https://youtu.be/Ua1QX3rfVkY  [173.194.188.71]                                               ip-172-31-43-135
1093  2020-10-30 00:06:48.531765  https://youtu.be/Ua1QX3rfVkY  [74.125.173.24]                                                ip-172-31-43-135
1142  2020-10-30 06:06:37.975080  https://youtu.be/Ua1QX3rfVkY  [74.125.173.24]                                                ip-172-31-43-135
1191  2020-10-27 12:08:50.314699  https://youtu.be/Ua1QX3rfVkY  [173.194.14.135, 74.125.164.71]                                ip-172-31-13-30
1240  2020-10-27 18:08:30.651093  https://youtu.be/Ua1QX3rfVkY  [74.125.158.56, 74.125.164.71]                                 ip-172-31-13-30
1289  2020-10-28 00:07:53.353206  https://youtu.be/Ua1QX3rfVkY  [173.194.14.135]                                               ip-172-31-13-30
1338  2020-10-28 06:06:58.212551  https://youtu.be/Ua1QX3rfVkY  [173.194.14.135]                                               ip-172-31-13-30
1387  2020-10-29 12:07:12.580860  https://youtu.be/Ua1QX3rfVkY  [74.125.158.56]                                                ip-172-31-13-30
1436  2020-10-29 18:06:44.976593  https://youtu.be/Ua1QX3rfVkY  [74.125.158.56]                                                ip-172-31-13-30
1485  2020-10-30 00:07:28.155716  https://youtu.be/Ua1QX3rfVkY  [74.125.158.56]                                                ip-172-31-13-30
1534  2020-10-30 06:07:16.006583  https://youtu.be/Ua1QX3rfVkY  [74.125.158.56]                                                ip-172-31-13-30
1582  2020-10-27 12:08:48.804636  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71, 74.125.164.71]                                 ip-172-31-4-22
1631  2020-10-27 18:08:20.502024  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71]                                                ip-172-31-4-22
1677  2020-10-28 00:07:45.533466  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71]                                                ip-172-31-4-22
1725  2020-10-28 06:07:24.881579  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71]                                                ip-172-31-4-22
1773  2020-10-29 12:07:40.217446  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71]                                                ip-172-31-4-22
1821  2020-10-29 18:07:15.575435  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71, 173.194.49.73, 74.125.164.71, 74.125.103.104]  ip-172-31-4-22
1869  2020-10-30 00:07:18.524879  https://youtu.be/Ua1QX3rfVkY  [74.125.106.103, 74.125.164.71]                                ip-172-31-4-22
1917  2020-10-30 06:07:22.176514  https://youtu.be/Ua1QX3rfVkY  [173.194.49.71]                                                ip-172-31-4-22


https://youtu.be/Vd9QkWsd5p4
                              ID                           Url                 IP      VantagePoint
31    2020-10-27 12:15:37.006893  https://youtu.be/Vd9QkWsd5p4  [216.58.194.182]   ip-172-31-14-163
80    2020-10-27 18:13:54.158585  https://youtu.be/Vd9QkWsd5p4  [216.58.194.214]   ip-172-31-14-163
129   2020-10-28 00:13:50.440981  https://youtu.be/Vd9QkWsd5p4  [216.58.195.86]    ip-172-31-14-163
178   2020-10-28 06:13:16.145518  https://youtu.be/Vd9QkWsd5p4  [216.58.195.86]    ip-172-31-14-163
227   2020-10-29 12:13:39.842688  https://youtu.be/Vd9QkWsd5p4  [172.217.5.118]    ip-172-31-14-163
276   2020-10-29 18:13:05.659727  https://youtu.be/Vd9QkWsd5p4  [216.58.194.182]   ip-172-31-14-163
325   2020-10-30 00:12:54.311411  https://youtu.be/Vd9QkWsd5p4  [172.217.6.54]     ip-172-31-14-163
374   2020-10-30 06:13:08.114040  https://youtu.be/Vd9QkWsd5p4  [172.217.164.118]  ip-172-31-14-163
423   2020-10-27 12:15:02.896229  https://youtu.be/Vd9QkWsd5p4  [172.217.164.150]  ip-172-31-85-175
472   2020-10-27 18:13:30.100196  https://youtu.be/Vd9QkWsd5p4  [172.217.2.118]    ip-172-31-85-175
521   2020-10-28 00:13:28.765829  https://youtu.be/Vd9QkWsd5p4  [172.217.7.150]    ip-172-31-85-175
570   2020-10-28 06:12:54.932877  https://youtu.be/Vd9QkWsd5p4  [172.217.7.214]    ip-172-31-85-175
619   2020-10-29 12:13:01.108023  https://youtu.be/Vd9QkWsd5p4  [172.217.2.118]    ip-172-31-85-175
668   2020-10-29 18:12:59.668323  https://youtu.be/Vd9QkWsd5p4  [172.217.164.182]  ip-172-31-85-175
717   2020-10-30 00:12:29.908021  https://youtu.be/Vd9QkWsd5p4  [172.217.2.118]    ip-172-31-85-175
766   2020-10-30 06:13:03.668048  https://youtu.be/Vd9QkWsd5p4  [172.217.9.214]    ip-172-31-85-175
815   2020-10-27 12:15:18.734115  https://youtu.be/Vd9QkWsd5p4  [172.217.16.150]   ip-172-31-43-135
864   2020-10-27 18:13:59.376343  https://youtu.be/Vd9QkWsd5p4  [172.217.18.22]    ip-172-31-43-135
913   2020-10-28 00:13:12.240918  https://youtu.be/Vd9QkWsd5p4  [172.217.22.54]    ip-172-31-43-135
962   2020-10-28 06:13:20.953426  https://youtu.be/Vd9QkWsd5p4  [216.58.212.150]   ip-172-31-43-135
1011  2020-10-29 12:13:43.834260  https://youtu.be/Vd9QkWsd5p4  [172.217.22.118]   ip-172-31-43-135
1060  2020-10-29 18:13:41.537216  https://youtu.be/Vd9QkWsd5p4  [216.58.207.86]    ip-172-31-43-135
1109  2020-10-30 00:13:02.272722  https://youtu.be/Vd9QkWsd5p4  [216.58.212.182]   ip-172-31-43-135
1158  2020-10-30 06:13:12.368245  https://youtu.be/Vd9QkWsd5p4  [172.217.21.214]   ip-172-31-43-135
1207  2020-10-27 12:18:22.423666  https://youtu.be/Vd9QkWsd5p4  [172.217.160.214]  ip-172-31-13-30
1256  2020-10-27 18:17:13.566907  https://youtu.be/Vd9QkWsd5p4  [172.217.160.214]  ip-172-31-13-30
1305  2020-10-28 00:14:57.159014  https://youtu.be/Vd9QkWsd5p4  [172.217.160.214]  ip-172-31-13-30
1354  2020-10-28 06:13:55.452603  https://youtu.be/Vd9QkWsd5p4  [172.217.160.214]  ip-172-31-13-30
1403  2020-10-29 12:13:23.593362  https://youtu.be/Vd9QkWsd5p4  [216.58.203.182]   ip-172-31-13-30
1452  2020-10-29 18:13:10.143962  https://youtu.be/Vd9QkWsd5p4  [216.58.203.182]   ip-172-31-13-30
1501  2020-10-30 00:14:25.443603  https://youtu.be/Vd9QkWsd5p4  [216.58.196.86]    ip-172-31-13-30
1550  2020-10-30 06:13:50.436532  https://youtu.be/Vd9QkWsd5p4  [172.217.167.182]  ip-172-31-13-30
1598  2020-10-27 12:17:44.885380  https://youtu.be/Vd9QkWsd5p4  [216.58.220.118]   ip-172-31-4-22
1646  2020-10-27 18:15:21.643143  https://youtu.be/Vd9QkWsd5p4  [216.58.220.118]   ip-172-31-4-22
1693  2020-10-28 00:14:29.555033  https://youtu.be/Vd9QkWsd5p4  [172.217.31.150]   ip-172-31-4-22
1741  2020-10-28 06:13:56.209350  https://youtu.be/Vd9QkWsd5p4  [172.217.25.86]    ip-172-31-4-22
1789  2020-10-29 12:13:54.934810  https://youtu.be/Vd9QkWsd5p4  [172.217.25.118]   ip-172-31-4-22
1837  2020-10-29 18:14:23.283141  https://youtu.be/Vd9QkWsd5p4  [216.58.220.118]   ip-172-31-4-22
1885  2020-10-30 00:13:51.944658  https://youtu.be/Vd9QkWsd5p4  [172.217.175.86]   ip-172-31-4-22
1933  2020-10-30 06:13:28.181284  https://youtu.be/Vd9QkWsd5p4  [172.217.161.86]   ip-172-31-4-22


https://youtu.be/X1b3C2081-Q
                              ID                           Url                                IP      VantagePoint
45    2020-10-27 12:22:11.838875  https://youtu.be/X1b3C2081-Q  [74.125.166.204]                  ip-172-31-14-163
94    2020-10-27 18:20:06.431453  https://youtu.be/X1b3C2081-Q  [74.125.166.204]                  ip-172-31-14-163
143   2020-10-28 00:19:22.318649  https://youtu.be/X1b3C2081-Q  [74.125.166.204]                  ip-172-31-14-163
192   2020-10-28 06:18:56.540769  https://youtu.be/X1b3C2081-Q  [74.125.166.204]                  ip-172-31-14-163
241   2020-10-29 12:18:59.498549  https://youtu.be/X1b3C2081-Q  [173.194.167.169]                 ip-172-31-14-163
290   2020-10-29 18:18:32.132603  https://youtu.be/X1b3C2081-Q  [173.194.167.169]                 ip-172-31-14-163
339   2020-10-30 00:18:27.775584  https://youtu.be/X1b3C2081-Q  [173.194.167.169]                 ip-172-31-14-163
388   2020-10-30 06:18:11.287519  https://youtu.be/X1b3C2081-Q  [74.125.166.204]                  ip-172-31-14-163
437   2020-10-27 12:21:02.157289  https://youtu.be/X1b3C2081-Q  [74.125.155.252]                  ip-172-31-85-175
486   2020-10-27 18:19:13.469586  https://youtu.be/X1b3C2081-Q  [74.125.155.252]                  ip-172-31-85-175
535   2020-10-28 00:18:50.275150  https://youtu.be/X1b3C2081-Q  [173.194.53.204]                  ip-172-31-85-175
584   2020-10-28 06:18:31.147441  https://youtu.be/X1b3C2081-Q  [173.194.53.204]                  ip-172-31-85-175
633   2020-10-29 12:18:16.614739  https://youtu.be/X1b3C2081-Q  [74.125.155.252]                  ip-172-31-85-175
682   2020-10-29 18:18:18.576935  https://youtu.be/X1b3C2081-Q  [74.125.155.252]                  ip-172-31-85-175
731   2020-10-30 00:17:46.740012  https://youtu.be/X1b3C2081-Q  [173.194.53.204]                  ip-172-31-85-175
780   2020-10-30 06:18:17.151204  https://youtu.be/X1b3C2081-Q  [74.125.155.252]                  ip-172-31-85-175
829   2020-10-27 12:21:24.914541  https://youtu.be/X1b3C2081-Q  [74.125.11.12, 74.125.13.134]     ip-172-31-43-135
878   2020-10-27 18:19:44.121329  https://youtu.be/X1b3C2081-Q  [173.194.187.137, 74.125.13.134]  ip-172-31-43-135
927   2020-10-28 00:18:51.843917  https://youtu.be/X1b3C2081-Q  [173.194.187.137, 74.125.13.134]  ip-172-31-43-135
976   2020-10-28 06:18:49.298663  https://youtu.be/X1b3C2081-Q  [173.194.187.137, 74.125.13.134]  ip-172-31-43-135
1025  2020-10-29 12:19:24.275922  https://youtu.be/X1b3C2081-Q  [173.194.187.137, 74.125.13.134]  ip-172-31-43-135
1074  2020-10-29 18:19:58.296091  https://youtu.be/X1b3C2081-Q  [173.194.187.137, 74.125.13.134]  ip-172-31-43-135
1123  2020-10-30 00:18:42.336004  https://youtu.be/X1b3C2081-Q  [74.125.11.12, 74.125.13.134]     ip-172-31-43-135
1172  2020-10-30 06:18:40.925885  https://youtu.be/X1b3C2081-Q  [173.194.187.137, 74.125.13.134]  ip-172-31-43-135
1221  2020-10-27 12:25:12.983592  https://youtu.be/X1b3C2081-Q  [173.194.14.41, 173.194.14.38]    ip-172-31-13-30
1270  2020-10-27 18:23:41.653752  https://youtu.be/X1b3C2081-Q  [173.194.14.41, 173.194.14.38]    ip-172-31-13-30
1319  2020-10-28 00:21:11.268903  https://youtu.be/X1b3C2081-Q  [173.194.14.9]                    ip-172-31-13-30
1368  2020-10-28 06:19:59.386968  https://youtu.be/X1b3C2081-Q  [173.194.14.41, 173.194.14.38]    ip-172-31-13-30
1417  2020-10-29 12:19:18.280655  https://youtu.be/X1b3C2081-Q  [173.194.14.41, 173.194.14.38]    ip-172-31-13-30
1466  2020-10-29 18:19:08.204913  https://youtu.be/X1b3C2081-Q  [173.194.14.9]                    ip-172-31-13-30
1515  2020-10-30 00:20:13.085192  https://youtu.be/X1b3C2081-Q  [173.194.14.41, 173.194.14.38]    ip-172-31-13-30
1564  2020-10-30 06:19:47.072457  https://youtu.be/X1b3C2081-Q  [173.194.14.9]                    ip-172-31-13-30
1612  2020-10-27 12:24:09.768909  https://youtu.be/X1b3C2081-Q  [74.125.106.105]                  ip-172-31-4-22
1659  2020-10-27 18:21:33.038440  https://youtu.be/X1b3C2081-Q  [74.125.102.233]                  ip-172-31-4-22
1707  2020-10-28 00:20:30.695994  https://youtu.be/X1b3C2081-Q  [74.125.106.105]                  ip-172-31-4-22
1755  2020-10-28 06:19:56.167094  https://youtu.be/X1b3C2081-Q  [74.125.102.233]                  ip-172-31-4-22
1803  2020-10-29 12:19:25.301291  https://youtu.be/X1b3C2081-Q  [74.125.106.105]                  ip-172-31-4-22
1851  2020-10-29 18:20:09.547002  https://youtu.be/X1b3C2081-Q  [74.125.106.105]                  ip-172-31-4-22
1899  2020-10-30 00:19:43.867838  https://youtu.be/X1b3C2081-Q  [74.125.102.233]                  ip-172-31-4-22
1947  2020-10-30 06:19:03.839992  https://youtu.be/X1b3C2081-Q  [74.125.106.105]                  ip-172-31-4-22


https://youtu.be/XJdSurArx6M
                              ID                           Url                                                                             IP      VantagePoint
20    2020-10-27 12:10:28.091896  https://youtu.be/XJdSurArx6M  [173.194.166.202, 173.194.167.42]                                              ip-172-31-14-163
69    2020-10-27 18:09:10.221000  https://youtu.be/XJdSurArx6M  [173.194.166.107, 173.194.167.42]                                              ip-172-31-14-163
118   2020-10-28 00:09:34.243606  https://youtu.be/XJdSurArx6M  [173.194.166.107]                                                              ip-172-31-14-163
167   2020-10-28 06:09:02.152507  https://youtu.be/XJdSurArx6M  [173.194.166.107]                                                              ip-172-31-14-163
216   2020-10-29 12:09:38.249903  https://youtu.be/XJdSurArx6M  [173.194.166.202]                                                              ip-172-31-14-163
265   2020-10-29 18:08:56.212412  https://youtu.be/XJdSurArx6M  [173.194.166.107]                                                              ip-172-31-14-163
314   2020-10-30 00:08:30.366246  https://youtu.be/XJdSurArx6M  [173.194.166.107]                                                              ip-172-31-14-163
363   2020-10-30 06:09:06.253886  https://youtu.be/XJdSurArx6M  [173.194.166.202]                                                              ip-172-31-14-163
412   2020-10-27 12:09:50.796654  https://youtu.be/XJdSurArx6M  [173.194.7.27, 173.194.7.25, 172.217.129.42]                                   ip-172-31-85-175
